query_name,matched_name,creator_id,total_results,count__free-music-archive,count__laion-disco-12m,count__sleeping-disco-9m,count__spotify-tracks-dataset,present_datasets,used_by_datasets,used_by_companies,flag
Podington Bear,Podington Bear,2c15f704-d0f3-4175-80c4-97f395ad7d9a,606,586,0,20,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Kosta T,Kosta T,15891,551,551,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Ergo Phizmiz,Ergo Phizmiz,8a0194ad-6b24-448b-a069-5e7baf2eb1dd,567,539,18,10,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Blue Dot Sessions,Blue Dot Sessions,57d8f0d0-146c-442b-91db-bed873223d1a,566,410,150,6,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Lee Rosevere,Lee Rosevere,fff239d3-b78a-4c2c-9e05-d8b08857149b,394,368,0,26,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Jahzzar,Jahzzar,0536f3c2-5484-47c4-b05c-bd30692f4e48,329,329,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
James Kibbie,James Kibbie,437c5876-f406-45be-a3cc-e76d244ee497,319,319,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Mr. & Mrs. Smith,Mr. & Mrs. Smith,6647a26b-bd94-4bc7-8769-7b1e7207a824,317,317,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Ars Sonor,Ars Sonor,87fdd785-3c3e-439f-973f-8c6d4d5f5421,294,294,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Zreen Toyz,Zreen Toyz,ec0abf48-cfc5-46ce-8365-295444ce7c5b,281,281,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Jared C. Balogh,Jared C. Balogh,4257066d-6f3e-4226-9143-5b8a9ae17b84,262,262,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Steve Combs,Steve Combs,ee04b05d-7190-4723-ba3d-368038478306,257,257,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Derek Clegg,Derek Clegg,9243d9f4-c18e-4422-bd3f-98ca6295f9b9,256,256,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Lezet,Lezet,435440ed-3592-46ed-b31f-ec9939890462,249,249,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Josh Woodward,Josh Woodward,b09c8a50-7bfa-434f-a2cf-f9bf9f6f91a5,413,244,149,20,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
OsO El roTo,OsO El roTo,4352,226,226,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Agrarians,The Agrarians,44d34e0d-3679-40c8-b141-2f39321eb2e2,223,223,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Fucked Up Beat,The Fucked Up Beat,241a05f8-8576-41fd-ac0a-442ddec2c20b,219,219,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Impossebulls,The Impossebulls,b034e706-419a-42a5-87fc-fa843ac31be2,205,205,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Tha Silent Partner,Tha Silent Partner,d047a1fe-3f8b-45ff-92f5-855ff37c9658,190,190,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Polish Ambassador,The Polish Ambassador,e9787dd2-5857-4b51-8e59-a190a54820fc,381,185,172,24,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Monplaisir,Monplaisir,22472,184,184,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Ketsa,Ketsa,6443,180,180,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Salakapakka Sound System,Salakapakka Sound System,becb76ae-627c-40a4-8cda-d339d21ad6d8,171,171,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Glass Boy,Glass Boy,0afadbf0-507e-43fe-8bfc-4c0afaec35cb,170,170,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Anitek,Anitek,a1630b32-a887-46fb-9c4c-6aae56d492a4,338,170,151,17,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Cheese N Pot-C,Cheese N Pot-C,6bf7f09a-829e-439c-9505-3a5bcd48c61f,167,167,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
jonas the plugexpert,jonas the plugexpert,5965,164,164,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Lobo Loco,Lobo Loco,37dd2973-d750-48aa-9557-64652fcf7d32,310,161,149,0,0,free-music-archive;laion-disco-12m,free-music-archive,Google;Stability AI,USED_BY
David Szesztay,David Szesztay,21616,158,158,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Nonima,Nonima,ac20cd1c-6c0f-4b7f-993c-11d0de3aa4aa,160,160,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Jaan Patterson,Jaan Patterson,802b2906-81b7-4940-8f7e-e99164d12634,155,155,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Big Blood,Big Blood,63c5e98c-0b24-4939-ad8c-f6ed235b7980,163,153,1,9,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Phemale,Phemale,960ebb62-9209-462e-a763-d70c2cb7e073,153,153,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
U Can Unlearn Guitar,U Can Unlearn Guitar,e1e670dd-9589-4699-a721-469cee925c14,149,149,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Kevin MacLeod,Kevin MacLeod,8292bf44-2dd1-4bad-8019-276ec38f28e7,307,148,150,9,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
simon_mathewson,simon_mathewson,e4c8f501-3c76-4c81-a5c0-e50686d7c298,161,161,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Kai Engel,Kai Engel,aa55b20b-36d8-4093-84f3-c5c7942ff2c8,292,140,150,2,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Mittimus,Mittimus,1640,144,144,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Cullah,Cullah,369b127b-ca39-4618-88f6-132f1bc8a27f,151,135,0,16,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Richard Jonas,Richard Jonas,5ef5b8ec-98df-496f-b8d1-f91491a32513,132,132,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Squire Tuck,Squire Tuck,19472,132,132,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Scott Holmes,Scott Holmes,43ad772e-7a01-4b7f-83c7-64a3dfcc3084,136,131,5,0,0,free-music-archive;laion-disco-12m,free-music-archive,Google;Stability AI,USED_BY
Keshco,Keshco,92228b8c-b851-4a15-b324-cced2f0fb482,126,126,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
johnny_ripper,johnny_ripper,cc6137ce-4ed9-4711-b775-b97c2e53db41,124,124,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Conet Project,The Conet Project,433c0996-077c-4a28-9261-57858eb31832,122,122,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Schemawound,Schemawound,04c0cd87-8f91-436e-99b4-5520a53bfe5e,122,122,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Trans Atlantic Rage,Trans Atlantic Rage,6568f169-e0d9-42ff-bb52-cb2c7dfc0bf9,120,120,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Elvis Herod,Elvis Herod,4c60914a-628f-4483-90fb-a1945863a73f,116,116,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Oblivian Substanshall,Oblivian Substanshall,a94ea428-91a3-40c8-a38e-e05b338937d6,115,115,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Bauchamp,Bauchamp,ee23f53c-45cb-4528-80fd-34d1b61b52eb,143,115,28,0,0,free-music-archive;laion-disco-12m,free-music-archive,Google;Stability AI,USED_BY
RÉGIS VICTOR,RÉGIS VICTOR,8aafd7b5-76df-42cf-bfcf-7e55ee4cf315,113,113,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Circus Marcus,Circus Marcus,97d54a87-7c0f-4306-9cb0-f3b5fb86b7d7,110,110,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
THF Drenching,THF Drenching,5118,108,108,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Disco Missile,Disco Missile,08c34398-d79e-40b8-928f-66f8a518762e,108,108,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Monk Turner,Monk Turner,817ec3ad-7ba2-451f-928b-cb15131cf5b0,105,105,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Telegraphy,Telegraphy,7a85c083-820b-4545-bf3a-5d42a08fc68a,104,104,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Learning Music,Learning Music,ff901e96-122d-4623-90f8-926cf8bae13c,103,103,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
CM aka Creative,CM aka Creative,6fcdc0f1-ddd6-4adc-95be-adcd55a4166f,102,102,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Section 27 Netlabel,Section 27 Netlabel,8563,99,99,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
ODOR BABY,ODOR BABY,64c2e7b7-9447-4c80-9ac5-871e625d4ada,99,99,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Benjamin Bret,Benjamin Bret,7290,99,99,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Welcome Wizard,Welcome Wizard,2226,97,97,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
junior85,junior85,3dc6e2c0-2d8b-45b8-a7be-5b8f2ec4ed59,120,120,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
K. Sparks,K. Sparks,ac7b11e9-b6c9-446a-8147-bf0c2c451810,157,97,21,39,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Fortyone,Fortyone,975e9cd1-247d-4e21-b5b6-94b6551c601d,98,98,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Scallions,The Scallions,fc9df9c2-fb04-4804-b4e3-2efd01d6723a,96,96,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Chris Zabriskie,Chris Zabriskie,cd661c5c-c9ce-42ff-83f8-7b1dd1515d64,100,96,0,4,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Cosmic Analog Ensemble,Cosmic Analog Ensemble,e05a9d5c-1fb1-4652-8b54-d0c97add6b94,108,95,0,13,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Alaclair Ensemble,Alaclair Ensemble,885ed00a-34ba-4139-bcfc-5065f6270726,200,94,59,47,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Bryan Lewis Saunders,Bryan Lewis Saunders,6c789bd8-cc7d-4445-b068-11e1930c8875,95,95,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Nicky Cook,Nicky Cook,bf670de5-ad6a-4ac0-9068-184dedf351ef,93,93,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Obits,Obits,b6c82c04-f1b4-41a6-ae15-a64a96d1e6c4,113,93,0,20,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Thiaz Itch,Thiaz Itch,7a6baf0c-04c3-4693-867a-bd3a6481e26d,91,91,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
R. Stevie Moore,R. Stevie Moore,6ac67c73-2833-4af3-b2e7-3bec5a7e3f85,232,90,2,140,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Krackatoa,Krackatoa,438f04dc-41ea-4de9-9d56-fc845b52d0c1,89,89,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Ketsa,Ketsa,fa62a309-ae21-48ea-b1df-ff7e4893a986,89,89,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Future Sauce,Future Sauce,19799,88,88,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
+HIRS+,+HIRS+,d98ae071-e23d-4058-b2ed-e136d2c1b593,124,92,0,32,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
mr&mrsBrian,mr&mrsBrian,17bc61cf-62cd-43a2-b8a3-a988aa6e34c3,87,87,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
POVALISHIN DIVISION,POVALISHIN DIVISION,000b33e6-1479-4b95-8202-d4d838519164,90,90,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Clinical Archives Mix,Clinical Archives Mix,10117,87,87,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
C-Doc,C-Doc,a3370c9f-3fdf-4d9a-bb74-e8ec7d4f1957,87,87,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Asian Women on the Telephone,Asian Women on the Telephone,a5eb9bd0-c49f-4d6f-8045-402dcc836471,86,86,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Roger McGuinn,Roger McGuinn,6ec7336b-a56a-4b5d-bcec-575d2b8ed4e1,255,85,142,28,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Kevin Bryce,Kevin Bryce,88926e80-80bc-49fe-853e-4fd74be68c70,85,85,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Tusk Lord,Tusk Lord,225ac73d-1060-4d37-a7ca-4a39725cc41d,84,84,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The New Mystikal Troubadours,The New Mystikal Troubadours,7ca79c47-0c3c-46bb-aa8e-0bc32ce29114,84,84,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Kellee Maize,Kellee Maize,0a67d138-8cd0-49f9-94f6-e65826f1a8ab,109,83,0,26,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Lucky Dragons,Lucky Dragons,0654393d-253f-4a4d-a7e0-fbc799152930,91,82,0,9,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Castello di Trokai,Castello di Trokai,19030,82,82,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Hathaway Family Plot,The Hathaway Family Plot,7e8c21e1-f7a1-463b-ab09-11f5acc35b74,81,81,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Pk Jazz Collective,Pk Jazz Collective,8f8db5c9-8887-4922-af35-4b6bbe0ccfc4,120,120,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
ROZKOL,ROZKOL,42ec9891-45d4-4658-ba8b-ca072e4b5b25,80,80,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Tab & Anitek,Tab & Anitek,a408f71b-fd12-45a5-b37f-f352d8d9c883,79,79,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
theAudiologist,theAudiologist,502768c0-d13c-4855-b40a-33e98e59c69b,78,78,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Pablo Ribot,Pablo Ribot,86c3eac5-61c5-45c1-a146-bb10198ab2a0,77,77,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Lee Maddeford,Lee Maddeford,97dc2417-9b19-4488-8286-4fcc26fa2fd9,114,76,38,0,0,free-music-archive;laion-disco-12m,free-music-archive,Google;Stability AI,USED_BY
Samuel Corwin,Samuel Corwin,21877,76,76,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Jad Fair,Jad Fair,be4a8e65-a7ba-474c-989b-ed16e51c1a39,107,75,10,22,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Just Plain Ant,Just Plain Ant,c2efd199-1f21-4bce-aa0f-7b9abe92bb1e,75,75,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Altered:Carbon,Altered:Carbon,1ef3022e-3de8-4419-b852-ce0cbe85cba6,75,75,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Glove Compartment,Glove Compartment,149,74,74,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Gorowski,Gorowski,9ed4d6b2-67c1-44c4-9a4d-e4e2e76d2659,74,74,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Krowne,Krowne,136d4c42-9e55-4129-a1e8-650e2db9c9bd,75,75,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Stealing Orchestra,Stealing Orchestra,138aa72f-17ce-4a4e-8a52-a5fa323c449b,74,74,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
SPCZ,SPCZ,d65f4d0a-fcad-4716-8c24-e887ccf7c715,74,74,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Project 5am,Project 5am,2f78086c-aa1c-4fe6-acf8-bf08a9ef764f,73,73,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Mitoma,Mitoma,1480cd4b-5f76-402e-ae2a-6b890b09def0,73,73,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Bruce Miller,Bruce Miller,11687,73,73,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Asthmatic Astronaut,Asthmatic Astronaut,67ac6b5b-0d9e-4272-af33-05dafb632ff1,73,73,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Kyoto Connection,The Kyoto Connection,05c2dbb0-2704-4d33-a39b-d21cec4ac678,73,73,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
-ono-,-ono-,13625,72,72,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Vulvinia & Jambonstar,Vulvinia & Jambonstar,dd91c186-6b9f-4040-a74c-4823351e0d9f,71,71,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Blah Blah Blah,Blah Blah Blah,84,72,71,0,1,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Bacalao,Bacalao,5674,71,71,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Honorable Sleaze,The Honorable Sleaze,e6b6c5cf-5bcc-4a5b-bcd8-47eb61173c39,79,76,0,3,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
MIT Concert Choir,MIT Concert Choir,300a73a7-d36d-4bc9-8d52-95f84d62e28e,71,71,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Ryan Little,Ryan Little,757a9514-33f1-4f66-8afb-816ca2761c77,215,71,143,1,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Benji Cossa,Benji Cossa,9e2ca9b0-261f-4190-ab4f-0c17a167357f,70,70,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Ventolyn & Becotyde,Ventolyn & Becotyde,df357457-833b-4741-89ee-78b04da8d223,70,70,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Bomis Prendin,Bomis Prendin,ae8b6ba4-479f-4e53-aaa4-535401808511,70,70,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Krestovsky,Krestovsky,f5039d43-1abd-4652-9868-96634076c33b,69,69,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
David Rovics,David Rovics,4d56eb9f-13b3-4f05-9db7-50195378d49f,243,69,145,29,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Long Hair,Long Hair,10990,69,69,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Vate,Vate,519a4f81-c149-4f6c-85a0-3628bbe94d75,68,68,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Chenard Walcker,Chenard Walcker,5ef9d128-f837-4fde-9c65-767daab13522,68,68,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Jon Rose,Jon Rose,1975,68,68,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Kathleen Martin,Kathleen Martin,5bccdc1b-5afe-4a12-8d7b-655d4dc93186,67,67,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Vernon LeNoir,Vernon LeNoir,77d7005e-edc9-4a34-8040-8d9491088f4b,107,107,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
VYVCH,VYVCH,18314,67,67,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Broke For Free,Broke For Free,069a1c1f-14eb-4d36-b0a0-77dffbd67713,138,67,57,14,0,free-music-archive;laion-disco-12m;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
The Superfools,The Superfools,0e375c6b-8af7-4f0d-a6b9-734b6e53006d,67,67,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Dave Depper,Dave Depper,63ece28c-0724-4db0-909b-3921ac45b10a,104,67,37,0,0,free-music-archive;laion-disco-12m,free-music-archive,Google;Stability AI,USED_BY
ODORBABY,ODORBABY,5ee8a142-207d-45b6-a276-6b03358d9c78,67,67,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Cagey House,Cagey House,9128dad9-f549-46a5-9088-1305f2007ec4,66,66,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Waylon Thornton and the Heavy Hands,Waylon Thornton and the Heavy Hands,94b10064-b21a-42af-9ec7-636eb157301a,66,66,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
The Tudor Consort,The Tudor Consort,384b2de8-22d1-4868-abce-2cf7c7ab6133,66,66,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Figurative Theatre,Figurative Theatre,cda56d54-a65e-4ec2-bcd9-786199d80b43,76,76,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Wooden Ambulance,Wooden Ambulance,878aa338-5d84-4434-b851-3db86c0646ba,65,65,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Waylon Thornton,Waylon Thornton,10027,65,65,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Music Factory,Music Factory,18686,64,64,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Berthelot,Berthelot,3b9e456c-1839-4142-9351-1d050a0a9162,64,64,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Cory Gray,Cory Gray,62babf73-8652-4ac1-96ed-85a1026e97a1,64,64,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
half cocked,half cocked,21946,64,64,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
TALES,TALES,22160,64,64,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Garmisch,Garmisch,91cb3bac-059a-45f4-923c-d78c4980b48c,63,63,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Wayne Kinos,Wayne Kinos,22014,63,63,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
S.J. Mellia,S.J. Mellia,f5b68a67-b69e-456f-9004-503444e462a3,77,77,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Apache Tomcat,Apache Tomcat,70184826-f8f0-4c4d-bfa2-bb1f6fd6e549,62,62,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Free Matter for the Blind,Free Matter for the Blind,2,65,62,0,3,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Sam Gas Can,Sam Gas Can,dc8737fb-07bf-45d7-982c-3769f945e51f,62,62,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Mild Maynyrd,Mild Maynyrd,7770b3de-f1fa-4134-b2b1-1f193de58bc8,62,62,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Jason Shaw,Jason Shaw,d31f3f70-374c-489d-af7d-1cbb10f40533,62,62,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Volcano the Bear,Volcano the Bear,0dbb85b2-d0c6-47bf-b7c6-6011df868896,65,65,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Fields Ohio,Fields Ohio,99daf93f-86d3-4060-877a-c808a370f279,72,72,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Westy Reflector,Westy Reflector,bc01661b-53f9-496d-88b6-055284b8a92d,61,61,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
P C III,P C III,9d623e3f-60b2-4f2b-a2f4-71b97e0651d9,65,61,0,4,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
Deadly Combo,Deadly Combo,17695,60,60,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
D3Zs,D3Zs,6b368066-6ddf-4032-a7e6-a050270ed648,60,60,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Andrew Howes,Andrew Howes,ab16d31b-3f5b-4547-b67f-1f7b3ffd6505,60,60,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
OWL BRAIN ATLAS,OWL BRAIN ATLAS,10567,60,60,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
BADLUCK,BADLUCK,11216,60,60,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Vir Nocturna,Vir Nocturna,21533,60,60,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Celesteville,Celesteville,fbe12051-cf4a-40a9-9f13-2203b243bca5,60,59,1,0,0,free-music-archive;laion-disco-12m,free-music-archive,Google;Stability AI,USED_BY
Hazardous Guadalupe,Hazardous Guadalupe,3651,59,59,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
minusbaby,minusbaby,74e7eb10-8e19-4f42-b190-d2e57f89f51d,59,59,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Candlegravity,Candlegravity,a55ad956-3427-4e3a-b4ef-69cac8dc2ceb,59,59,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Dyman,Dyman,90c6625b-3649-41c1-817b-b5c2f45458b0,59,59,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Noise Problems Selections,Noise Problems Selections,13528,59,59,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
Toussaint Morrison,Toussaint Morrison,f2d57e9d-9a2d-4898-b773-f291ff473638,69,59,0,10,0,free-music-archive;sleeping-disco-9m,free-music-archive,Google;Stability AI,USED_BY
HighWay17,HighWay17,b159a5c5-7870-4f37-97a8-e9193b377e1a,59,59,0,0,0,free-music-archive,free-music-archive,Google;Stability AI,USED_BY
